Date,Close,High,Low,Open,Volume
Ticker,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD
Date,,,,,
2021-01-20,35547.75,36378.32813,33570.47656,36050.11328,66834573161
2021-01-21,30825.69922,35552.67969,30250.75,35549.39844,75643067688
2021-01-22,33005.76172,33811.85156,28953.37305,30817.625,77207272511
2021-01-23,32067.64258,33360.97656,31493.16016,32985.75781,48354737975
2021-01-24,32289.37891,32944.00781,31106.68555,32064.37695,48643830599
2021-01-25,32366.39258,34802.74219,32087.78711,32285.79883,59897054838
2021-01-26,32569.84961,32794.55078,31030.26563,32358.61328,60255421470
2021-01-27,30432.54688,32564.0293,29367.13867,32564.0293,62576762015
2021-01-28,33466.09766,33858.3125,30023.20703,30441.04102,76517157706
2021-01-29,34316.38672,38406.26172,32064.81445,34318.67188,1.18E+11
2021-01-30,34269.52344,34834.70703,32940.1875,34295.93359,65141828798
2021-01-31,33114.35938,34288.33203,32270.17578,34270.87891,52754542671
2021-02-01,33537.17578,34638.21484,32384.22852,33114.57813,61400400660
2021-02-02,35510.28906,35896.88281,33489.21875,33533.19922,63088585433
2021-02-03,37472.08984,37480.1875,35443.98438,35510.82031,61166818159
2021-02-04,36926.06641,38592.17578,36317.5,37475.10547,68838074392
2021-02-05,38144.30859,38225.90625,36658.76172,36931.54688,58598066402
2021-02-06,39266.01172,40846.54688,38138.38672,38138.38672,71326033653
2021-02-07,38903.44141,39621.83594,37446.15234,39250.19141,65500641143
2021-02-08,46196.46484,46203.92969,38076.32422,38886.82813,1.01E+11
2021-02-09,46481.10547,48003.72266,45166.96094,46184.99219,91809846886
2021-02-10,44918.18359,47145.56641,43881.15234,46469.76172,87301089896
2021-02-11,47909.33203,48463.46875,44187.76172,44898.71094,81388911810
2021-02-12,47504.85156,48745.73438,46424.97656,47877.03516,76555041196
2021-02-13,47105.51563,48047.74609,46392.28125,47491.20313,70250456155
2021-02-14,48717.28906,49487.64063,47114.50781,47114.50781,71248675228
2021-02-15,47945.05859,48875.57031,46347.47656,48696.53516,77069903166
2021-02-16,49199.87109,50341.10156,47201.30469,47944.45703,77049582886
2021-02-17,52149.00781,52533.91406,49072.37891,49207.27734,80820545404
2021-02-18,51679.79688,52474.10547,51015.76563,52140.97266,52054723579
2021-02-19,55888.13281,56113.65234,50937.27734,51675.98047,63495496918
2021-02-20,56099.51953,57505.22656,54626.55859,55887.33594,68145460026
2021-02-21,57539.94531,58330.57031,55672.60938,56068.56641,51897585191
2021-02-22,54207.32031,57533.39063,48967.56641,57532.73828,92052420332
2021-02-23,48824.42578,54204.92969,45290.58984,54204.92969,1.06E+11
2021-02-24,49705.33203,51290.13672,47213.5,48835.08594,63695521388
2021-02-25,47093.85156,51948.96875,47093.85156,49709.08203,54506565949
2021-02-26,46339.76172,48370.78516,44454.84375,47180.46484,3.51E+11
2021-02-27,46188.45313,48253.26953,45269.02734,46344.77344,45910946382
2021-02-28,45137.76953,46716.42969,43241.61719,46194.01563,53443887451
2021-03-01,49631.24219,49784.01563,45115.09375,45159.50391,53891300112
2021-03-02,48378.98828,50127.51172,47228.84375,49612.10547,47530897720
2021-03-03,50538.24219,52535.13672,48274.32031,48415.81641,53220811975
2021-03-04,48561.16797,51735.08984,47656.92969,50522.30469,52343816680
2021-03-05,48927.30469,49396.42969,46542.51563,48527.03125,48625928883
2021-03-06,48912.38281,49147.21875,47257.52734,48899.23047,34363564661
2021-03-07,51206.69141,51384.36719,48918.67969,48918.67969,43137459378
2021-03-08,52246.52344,52314.07031,49506.05469,51174.11719,48597428048
2021-03-09,54824.11719,54824.11719,51981.83203,52272.96875,50912227385
2021-03-10,56008.55078,57258.25391,53290.89063,54824.01172,57295577614
2021-03-11,57805.12109,58091.0625,54484.59375,55963.17969,56772343595
2021-03-12,57332.08984,57996.62109,55376.64844,57821.21875,55689944702
2021-03-13,61243.08594,61683.86328,56217.97266,57343.37109,60669829814
2021-03-14,59302.31641,61597.91797,59302.31641,61221.13281,43901225564
2021-03-15,55907.19922,60540.99219,55393.16406,59267.42969,66419369890
2021-03-16,56804.90234,56833.17969,53555.02734,55840.78516,59749798599
2021-03-17,58870.89453,58969.81641,54528.62891,56825.82813,60258313191
2021-03-18,57858.92188,60116.25,54253.57813,58893.07813,55746041000
2021-03-19,58346.65234,59498.375,56643.70313,57850.44141,49063873786
2021-03-20,58313.64453,60031.28516,58213.29688,58332.26172,50361731222
2021-03-21,57523.42188,58767.89844,56005.61719,58309.91406,51943414539
2021-03-22,54529.14453,58471.48047,54288.15625,57517.89063,56521454974
2021-03-23,54738.94531,55985.44141,53470.69531,54511.66016,56435023914
2021-03-24,52774.26563,57262.38281,52514.33203,54710.48828,70567223787
2021-03-25,51704.16016,53392.38672,50856.57031,52726.74609,67999812841
2021-03-26,55137.3125,55137.3125,51579.85547,51683.01172,56652197978
2021-03-27,55973.51172,56568.21484,54242.91016,55137.56641,47266542233
2021-03-28,55950.74609,56610.3125,55071.11328,55974.94141,47686580918
2021-03-29,57750.19922,58342.09766,55139.33984,55947.89844,57625587027
2021-03-30,58917.69141,59447.22266,57251.55078,57750.13281,54414116432
2021-03-31,58918.83203,59930.02734,57726.41797,58930.27734,65520826225
2021-04-01,59095.80859,59586.07031,58505.27734,58926.5625,61669163792
2021-04-02,59384.3125,60267.1875,58869.28125,59098.87891,58727860620
2021-04-03,57603.89063,60110.26953,57603.89063,59397.41016,59641344484
2021-04-04,58758.55469,58913.74609,57168.67578,57604.83984,50749662970
2021-04-05,59057.87891,59891.29688,57694.82422,58760.875,60706272115
2021-04-06,58192.35938,59479.57813,57646.80859,59171.93359,66058027988
2021-04-07,56048.9375,58731.14453,55604.02344,58186.50781,75645303584
2021-04-08,58323.95313,58338.73828,55879.08594,56099.91406,53053855641
2021-04-09,58245.00391,58937.04688,57807.86328,58326.5625,46655208546
2021-04-10,59793.23438,61276.66406,58038.70703,58253.77734,58238470525
2021-04-11,60204.96484,60790.55469,59289.79688,59846.23047,46280252580
2021-04-12,59893.45313,61253.03516,59589.875,60175.94531,51828688519
2021-04-13,63503.45703,63742.28516,59869.95703,59890.01953,69983454362
2021-04-14,63109.69531,64863.09766,61554.79688,63523.75391,77451779687
2021-04-15,63314.01172,63821.67188,62208.96484,63075.19531,60954381579
2021-04-16,61572.78906,63594.72266,60222.53125,63258.50391,84293007468
2021-04-17,60683.82031,62572.17578,60361.35156,61529.92188,66138759198
2021-04-18,56216.18359,61057.45703,52829.53516,60701.88672,97468872758
2021-04-19,55724.26563,57520.05469,54368.59375,56191.58594,65344865159
2021-04-20,56473.03125,57062.14844,53448.04688,55681.79297,67849323955
2021-04-21,53906.08984,56757.97266,53695.46875,56471.12891,54926612466
2021-04-22,51762.27344,55410.23047,50583.8125,53857.10547,74798630778
2021-04-23,51093.65234,52120.79297,47714.66406,51739.80859,86668667320
2021-04-24,50050.86719,51167.5625,48805.28516,51143.22656,49014494781
2021-04-25,49004.25391,50506.01953,47159.48438,50052.83203,46117114240
2021-04-26,54021.75391,54288.00391,48852.79688,49077.79297,58284039825
2021-04-27,55033.11719,55416.96484,53319.1875,54030.30469,49448222757
2021-04-28,54824.70313,56227.20703,53887.91797,55036.63672,48000572955
2021-04-29,53555.10938,55115.84375,52418.02734,54858.08984,46088929780
2021-04-30,57750.17578,57900.71875,53129.60156,53568.66406,52395931985
2021-05-01,57828.05078,58448.33984,57052.27344,57714.66406,42836427360
2021-05-02,56631.07813,57902.59375,56141.90625,57825.86328,38177405335
2021-05-03,57200.29297,58973.30859,56590.87109,56620.27344,51713139031
2021-05-04,53333.53906,57214.17969,53191.42578,57214.17969,68564706967
2021-05-05,57424.00781,57911.36328,52969.05469,53252.16406,69241316747
2021-05-06,56396.51563,58363.31641,55382.50781,57441.30859,69523285106
2021-05-07,57356.40234,58606.63281,55321.84766,56413.95313,68434023376
2021-05-08,58803.77734,59464.61328,56975.21094,57352.76563,65382980634
2021-05-09,58232.31641,59210.88281,56482.00391,58877.39063,65906690347
2021-05-10,55859.79688,59519.35547,54071.45703,58250.87109,71776546298
2021-05-11,56704.57422,56872.54297,54608.65234,55847.24219,61308396325
2021-05-12,49150.53516,57939.36328,49150.53516,56714.53125,75215403907
2021-05-13,49716.19141,51330.84375,46980.01953,49735.43359,96721152926
2021-05-14,49880.53516,51438.11719,48868.57813,49682.98047,55737497453
2021-05-15,46760.1875,50639.66406,46664.14063,49855.49609,59161047474
2021-05-16,46456.05859,49720.04297,43963.35156,46716.63672,64047871555
2021-05-17,43537.51172,46623.55859,42207.28906,46415.89844,74903638450
2021-05-18,42909.40234,45812.45703,42367.83203,43488.05859,56187365084
2021-05-19,37002.44141,43546.11719,30681.49609,42944.97656,1.26E+11
2021-05-20,40782.73828,42462.98438,35050.61719,36753.66797,88281943359
2021-05-21,37304.69141,42172.17188,33616.45313,40596.94922,82051616861
2021-05-22,37536.63281,38831.05469,35383.68359,37371.03125,57377273240
2021-05-23,34770.58203,38289.21875,31227.33984,37531.44922,78469274361
2021-05-24,38705.98047,39835.14063,34551.08203,34700.36328,67359584098
2021-05-25,38402.22266,39776.35156,36581.42969,38795.78125,56211915803
2021-05-26,39294.19922,40782.07813,37905.83594,38392.625,51346735160
2021-05-27,38436.96875,40379.61719,37247.90234,39316.89063,43210968721
2021-05-28,35697.60547,38856.96875,34779.03906,38507.08203,55200191952
2021-05-29,34616.06641,37234.5,33693.92969,35684.15625,45231013335
2021-05-30,35678.12891,36400.66797,33520.73828,34607.40625,31646080921
2021-05-31,37332.85547,37468.25,34241.94531,35658.59375,39009847639
2021-06-01,36684.92578,37896.73438,35787.08594,37293.79297,34639423297
2021-06-02,37575.17969,38231.33984,35966.30859,36699.92188,33070867190
2021-06-03,39208.76563,39478.95313,37243.97266,37599.41016,35460750427
2021-06-04,36894.40625,39242.48438,35717.72266,39242.48438,41831090187
2021-06-05,35551.95703,37917.71484,34900.41406,36880.15625,35959473399
2021-06-06,35862.37891,36436.42188,35304.57813,35538.60938,28913440585
2021-06-07,33560.70703,36790.57031,33480.64063,35835.26563,33683936663
2021-06-08,33472.63281,34017.38672,31114.44336,33589.51953,49902050442
2021-06-09,37345.12109,37537.37109,32475.86523,33416.97656,53972919008
2021-06-10,36702.59766,38334.32422,35847.59375,37389.51563,43576032854
2021-06-11,37334.39844,37608.69531,36044.44922,36697.03125,38699736985
2021-06-12,35552.51563,37408.92578,34728.19141,37340.14453,37924228550
2021-06-13,39097.85938,39322.78125,34864.10938,35555.78906,40669112838
2021-06-14,40218.47656,40978.36328,38757.28516,39016.96875,43148914673
2021-06-15,40406.26953,41295.26953,39609.46875,40427.16797,46420149185
2021-06-16,38347.0625,40516.77734,38176.03516,40168.69141,39211635100
2021-06-17,38053.50391,39513.67188,37439.67578,38341.42188,37096670047
2021-06-18,35787.24609,38187.26172,35255.85547,38099.47656,36200887275
2021-06-19,35615.87109,36457.79688,34933.0625,35854.52734,31207279719
2021-06-20,35698.29688,36059.48438,33432.07422,35563.14063,36664034054
2021-06-21,31676.69336,35721.64063,31295.93555,35641.14453,52809038594
2021-06-22,32505.66016,33292.45313,28893.62109,31622.37695,58964353058
2021-06-23,33723.02734,34753.41016,31772.63281,32515.71484,46317108925
2021-06-24,34662.4375,35228.85156,32385.21484,33682.80078,33123368116
2021-06-25,31637.7793,35487.24609,31350.88477,34659.10547,40230904226
2021-06-26,32186.27734,32637.58789,30184.50195,31594.66406,38585385521
2021-06-27,34649.64453,34656.12891,32071.75781,32287.52344,35511640894
2021-06-28,34434.33594,35219.89063,33902.07422,34679.12109,33892523752
2021-06-29,35867.77734,36542.10938,34252.48438,34475.55859,37901460044
2021-06-30,35040.83594,36074.75781,34086.15234,35908.38672,34059036099
2021-07-01,33572.11719,35035.98438,32883.78125,35035.98438,37838957079
2021-07-02,33897.04688,33939.58984,32770.67969,33549.60156,38728974942
2021-07-03,34668.54688,34909.26172,33402.69531,33854.42188,24383958643
2021-07-04,35287.78125,35937.56641,34396.47656,34665.56641,24924307911
2021-07-05,33746.00391,35284.34375,33213.66016,35284.34375,26721554282
2021-07-06,34235.19531,35038.53516,33599.91797,33723.50781,26501259870
2021-07-07,33855.32813,34997.66406,33839.28906,34225.67969,24796027477
2021-07-08,32877.37109,33907.90625,32133.18359,33889.60547,29910396946
2021-07-09,33798.01172,34042.29297,32318.88086,32861.67188,27436021028
2021-07-10,33520.51953,34209.07031,33116.01172,33811.24219,22971873468
2021-07-11,34240.1875,34584.70313,33346.73828,33509.07813,20108729370
2021-07-12,33155.84766,34592.15625,32697.30859,34254.01563,24321499537
2021-07-13,32702.02539,33327.10156,32261.41992,33125.46875,19120856669
2021-07-14,32822.34766,33061.39844,31639.125,32723.8457,21376531210
2021-07-15,31780.73047,33159.64063,31175.70898,32827.875,21300524237
2021-07-16,31421.53906,32218.40625,31100.67383,31841.55078,23699476918
2021-07-17,31533.06836,31935.94531,31223.99023,31397.30859,18895018942
2021-07-18,31796.81055,32398.99609,31215.49219,31533.88477,18787986667
2021-07-19,30817.83203,31885.85938,30563.73438,31800.01172,20434789545
2021-07-20,29807.34766,31006.1875,29360.95508,30838.28516,23148267245
2021-07-21,32110.69336,32752.32617,29526.18359,29796.28516,28203024559
2021-07-22,32313.10547,32576.40039,31745.29883,32138.87305,19555230518
2021-07-23,33581.55078,33581.55078,32057.89258,32305.95898,22552046192
2021-07-24,34292.44531,34490.39063,33424.85938,33593.73047,21664706865
2021-07-25,35350.1875,35364.92578,33881.83594,34290.29297,20856685287
2021-07-26,37337.53516,40499.67578,35287.3125,35384.03125,51022126212
2021-07-27,39406.94141,39406.94141,36441.72656,37276.03516,35097370560
2021-07-28,39995.90625,40816.07031,38862.4375,39503.1875,38702404695
2021-07-29,40008.42188,40593.07031,39352.05859,39995.45313,27167146027
2021-07-30,42235.54688,42235.54688,38397.35547,40027.48438,33072782960
2021-07-31,41626.19531,42231.44922,41110.83203,42196.30469,25802845343
2021-08-01,39974.89453,42541.67969,39540.94141,41460.84375,26688438115
2021-08-02,39201.94531,40419.17969,38746.34766,39907.26172,25595265436
2021-08-03,38152.98047,39750.03125,37782.05078,39178.40234,26189830450
2021-08-04,39747.50391,39952.29688,37589.16406,38213.33203,25372562724
2021-08-05,40869.55469,41341.93359,37458.00391,39744.51563,35185031017
2021-08-06,42816.5,43271.66016,39932.17969,40865.86719,38226483046
2021-08-07,44555.80078,44689.85938,42618.56641,42832.79688,40030862141
2021-08-08,43798.11719,45282.35156,43331.91016,44574.4375,36302664750
2021-08-09,46365.40234,46456.83203,42848.6875,43791.92578,38734079049
2021-08-10,45585.03125,46637.98828,44705.55469,46280.84766,33546019517
2021-08-11,45593.63672,46735.63281,45351.71094,45599.70313,34319709073
2021-08-12,44428.28906,46228.91016,43861.44531,45576.87891,33723620826
2021-08-13,47793.32031,47831.97656,44282.41797,44439.69141,31744259539
2021-08-14,47096.94531,48098.68359,46177.63281,47810.6875,31211354442
2021-08-15,47047.00391,47357.10547,45579.58984,47096.66797,30988958446
2021-08-16,46004.48438,47998.09766,45700.32031,47019.96094,32776876610
2021-08-17,44695.35938,47139.57031,44512.41797,45936.45703,33451362600
2021-08-18,44801.1875,45952.0625,44364.02734,44686.75,32194123075
2021-08-19,46717.57813,46970.76172,43998.31641,44741.88281,37204312299
2021-08-20,49339.17578,49342.15234,46650.70703,46723.12109,34706867452
2021-08-21,48905.49219,49717.01953,48312.19922,49327.07422,40585205312
2021-08-22,49321.65234,49471.60938,48199.94141,48869.10547,25370975378
2021-08-23,49546.14844,50482.07813,49074.60547,49291.67578,34305053719
2021-08-24,47706.11719,49878.76953,47687.11719,49562.34766,35361168834
2021-08-25,48960.78906,49202.87891,47163.61328,47727.25781,32646349931
2021-08-26,46942.21875,49347.58203,46405.78125,49002.64063,32666549568
2021-08-27,49058.66797,49112.78516,46394.28125,46894.55469,34511076995
2021-08-28,48902.40234,49283.50391,48499.23828,49072.58594,28568103401
2021-08-29,48829.83203,49644.11328,47925.85547,48911.25,25889650240
2021-08-30,47054.98438,48925.60547,46950.27344,48834.85156,31847007016
2021-08-31,47166.6875,48189.55078,46750.09375,47024.33984,34730363427
2021-09-01,48847.02734,49111.08984,46562.4375,47099.77344,39139399125
2021-09-02,49327.72266,50343.42188,48652.32031,48807.84766,39508070319
2021-09-03,50025.375,50982.27344,48386.08594,49288.25,43206179619
2021-09-04,49944.625,50545.58203,49548.78125,50009.32422,37471327794
2021-09-05,51753.41016,51868.67969,49538.59766,49937.85938,30322676319
2021-09-06,52633.53516,52700.94141,51053.67969,51769.00391,38884105426
2021-09-07,46811.12891,52853.76563,43285.20703,52660.48047,65210059683
2021-09-08,46091.39063,47334.05469,44561.39453,46827.76172,49007762488
2021-09-09,46391.42188,47261.94922,45669.73828,45774.74219,38672657013
2021-09-10,44883.91016,47031.74219,44344.48438,46396.66406,39154666597
2021-09-11,45201.45703,45969.29297,44818.26563,44869.83984,34499835245
2021-09-12,46063.26953,46364.87891,44790.46094,45206.62891,27881980161
2021-09-13,44963.07422,46598.67969,43591.32031,46057.21484,40969943253
2021-09-14,47092.49219,47218.125,44752.33203,44960.05078,38652152880
2021-09-15,48176.34766,48450.46875,46773.32813,47098,30484496466
2021-09-16,47783.35938,48486.82813,47079.55859,48158.90625,31764293754
2021-09-17,47267.51953,48160.92188,46832.52344,47771.00391,28727713711
2021-09-18,48278.36328,48791.78125,47087.28516,47273.52734,28575630451
2021-09-19,47260.21875,48328.36719,46919.80469,48268.85547,26967722648
2021-09-20,42843.80078,47328.19922,42598.91406,47261.40625,43909845642
2021-09-21,40693.67578,43607.60938,39787.60938,43012.23438,48701090088
2021-09-22,43574.50781,43978.62109,40625.63281,40677.95313,38139709246
2021-09-23,44895.09766,44942.17578,43109.33984,43560.29688,34244064430
2021-09-24,42839.75,45080.49219,40936.55859,44894.30078,42839345714
2021-09-25,42716.59375,42996.25781,41759.92188,42840.89063,31604717236
2021-09-26,43208.53906,43919.30078,40848.46094,42721.62891,30661222077
2021-09-27,42235.73047,44313.24609,42190.63281,43234.18359,30980029059
2021-09-28,41034.54297,42775.14453,40931.66406,42200.89844,30214940550
2021-09-29,41564.36328,42545.25781,40829.66797,41064.98438,30602359905
2021-09-30,43790.89453,44092.60156,41444.58203,41551.26953,31141681925
2021-10-01,48116.94141,48436.01172,43320.02344,43816.74219,42850641582
2021-10-02,47711.48828,48282.0625,47465.49609,48137.46875,30614346492
2021-10-03,48199.95313,49130.69141,47157.28906,47680.02734,26638115879
2021-10-04,49112.90234,49456.77734,47045.00391,48208.90625,33383173002
2021-10-05,51514.8125,51839.98438,49072.83984,49174.96094,35873904236
2021-10-06,55361.44922,55568.46484,50488.19141,51486.66406,49034730168
2021-10-07,53805.98438,55338.625,53525.46875,55338.625,36807860413
2021-10-08,53967.84766,55922.98047,53688.05469,53802.14453,34800873924
2021-10-09,54968.22266,55397.94531,53735.14453,53929.78125,32491211414
2021-10-10,54771.57813,56401.30469,54264.25781,54952.82031,39527792364
2021-10-11,57484.78906,57793.03906,54519.76563,54734.125,42637331698
2021-10-12,56041.05859,57627.87891,54477.97266,57526.83203,41083758949
2021-10-13,57401.09766,57688.66016,54370.97266,56038.25781,41684252783
2021-10-14,57321.52344,58478.73438,56957.07422,57372.83203,36615791366
2021-10-15,61593.94922,62757.12891,56868.14453,57345.90234,51780081801
2021-10-16,60892.17969,62274.47656,60206.12109,61609.52734,34250964237
2021-10-17,61553.61719,61645.52344,59164.46875,60887.65234,29032367511
2021-10-18,62026.07813,62614.66016,60012.75781,61548.80469,38055562075
2021-10-19,64261.99219,64434.53516,61622.93359,62043.16406,40471196346
2021-10-20,65992.83594,66930.39063,63610.67578,64284.58594,40788955582
2021-10-21,62210.17188,66600.54688,62117.41016,66002.23438,45908121370
2021-10-22,60692.26563,63715.02344,60122.79688,62237.89063,38434082775
2021-10-23,61393.61719,61743.87891,59826.52344,60694.62891,26882546034
2021-10-24,60930.83594,61505.80469,59643.34375,61368.34375,27316183882
2021-10-25,63039.82422,63729.32422,60691.80078,60893.92578,31064911614
2021-10-26,60363.79297,63229.02734,59991.16016,63032.76172,34878965587
2021-10-27,58482.38672,61435.18359,58208.1875,60352,43657076893
2021-10-28,60622.13672,62128.63281,58206.91797,58470.73047,45257083247
2021-10-29,62227.96484,62927.60938,60329.96484,60624.87109,36856881767
2021-10-30,61888.83203,62330.14453,60918.38672,62239.36328,32157938616
2021-10-31,61318.95703,62406.17188,60074.32813,61850.48828,32241199927
2021-11-01,61004.40625,62419.00391,59695.18359,61320.44922,36150572843
2021-11-02,63226.40234,64242.79297,60673.05469,60963.25391,37746665647
2021-11-03,62970.04688,63516.9375,61184.23828,63254.33594,36124731509
2021-11-04,61452.23047,63123.28906,60799.66406,62941.80469,32615846901
2021-11-05,61125.67578,62541.46875,60844.60938,61460.07813,30605102446
2021-11-06,61527.48047,61590.68359,60163.78125,61068.875,29094934221
2021-11-07,63326.98828,63326.98828,61432.48828,61554.92188,24726754302
2021-11-08,67566.82813,67673.74219,63344.06641,63344.06641,41125608330
2021-11-09,66971.82813,68530.33594,66382.0625,67549.73438,42357991721
2021-11-10,64995.23047,68789.625,63208.11328,66953.33594,48730828378
2021-11-11,64949.96094,65579.01563,64180.48828,64978.89063,35880633236
2021-11-12,64155.94141,65460.81641,62333.91406,64863.98047,36084893887
2021-11-13,64469.52734,64915.67578,63303.73438,64158.12109,30474228777
2021-11-14,65466.83984,65495.17969,63647.80859,64455.37109,25122092191
2021-11-15,63557.87109,66281.57031,63548.14453,65521.28906,30558763548
2021-11-16,60161.24609,63721.19531,59016.33594,63721.19531,46844335592
2021-11-17,60368.01172,60823.60938,58515.41016,60139.62109,39178392930
2021-11-18,56942.13672,60948.5,56550.79297,60360.13672,41388338699
2021-11-19,58119.57813,58351.11328,55705.17969,56896.12891,38702407772
2021-11-20,59697.19531,59859.87891,57469.72656,58115.08203,30624264863
2021-11-21,58730.47656,60004.42578,58618.92969,59730.50781,26123447605
2021-11-22,56289.28906,59266.35938,55679.83984,58706.84766,35036121783
2021-11-23,57569.07422,57875.51563,55632.76172,56304.55469,37485803899
2021-11-24,56280.42578,57803.06641,55964.22266,57565.85156,36635566789
2021-11-25,57274.67969,59367.96875,57146.68359,57165.41797,34284016248
2021-11-26,53569.76563,59183.48047,53569.76563,58960.28516,41810748221
2021-11-27,54815.07813,55329.25781,53668.35547,53736.42969,30560857714
2021-11-28,57248.45703,57393.84375,53576.73438,54813.02344,28116886357
2021-11-29,57806.56641,58872.87891,56792.52734,57291.90625,32370840356
2021-11-30,57005.42578,59113.40234,56057.28125,57830.11328,36708594618
2021-12-01,57229.82813,59041.68359,56553.08203,56907.96484,36858195307
2021-12-02,56477.81641,57349.23438,55895.13281,57217.37109,32379968686
2021-12-03,53598.24609,57482.16797,52496.58594,56509.16406,39789134215
2021-12-04,49200.70313,53904.67969,42874.61719,53727.87891,61385677469
2021-12-05,49368.84766,49768.14844,47857.49609,49201.51953,37198201161
2021-12-06,50582.625,50929.51953,47281.03516,49413.48047,37707308001
2021-12-07,50700.08594,51934.78125,50175.80859,50581.82813,33676814852
2021-12-08,50504.79688,51171.375,48765.98828,50667.64844,28479699446
2021-12-09,47672.12109,50797.16406,47358.35156,50450.08203,29603577251
2021-12-10,47243.30469,50015.25391,47023.69922,47642.14453,30966005122
2021-12-11,49362.50781,49458.21094,46942.34766,47264.63281,25775869261
2021-12-12,50098.33594,50724.86719,48725.85156,49354.85547,21939223599
2021-12-13,46737.48047,50205,45894.84766,50114.74219,32166727776
2021-12-14,46612.63281,48431.39844,46424.49609,46709.82422,34638619079
2021-12-15,48896.72266,49473.95703,46671.96484,48379.75391,36541828520
2021-12-16,47665.42578,49425.57422,47529.87891,48900.46484,27268150947
2021-12-17,46202.14453,48004.89453,45618.21484,47653.73047,32902725329
2021-12-18,46848.77734,47313.82813,45598.44141,46219.25391,26098292690
2021-12-19,46707.01563,48089.66406,46502.95313,46853.86719,25154053861
2021-12-20,46880.27734,47401.71875,45579.80859,46707.0625,30961902129
2021-12-21,48936.61328,49300.91797,46698.77344,46886.07813,27055803928
2021-12-22,48628.51172,49544.79688,48450.94141,48937.09766,24447979559
2021-12-23,50784.53906,51332.33984,48065.83594,48626.34375,28223878108
2021-12-24,50822.19531,51814.02734,50514.49609,50806.05078,24367912228
2021-12-25,50429.85938,51176.59766,50236.70703,50854.91797,19030650914
2021-12-26,50809.51563,51196.37891,49623.10547,50428.69141,20964372926
2021-12-27,50640.41797,51956.32813,50499.46875,50802.60938,24324345758
2021-12-28,47588.85547,50679.85938,47414.21094,50679.85938,33430376883
2021-12-29,46444.71094,48119.74219,46201.49609,47623.87109,30049226299
2021-12-30,47178.125,47879.96484,46060.3125,46490.60547,26686491018
2021-12-31,46306.44531,48472.52734,45819.95313,47169.37109,36974172400
2022-01-01,47686.8125,47827.3125,46288.48438,46311.74609,24582667004
2022-01-02,47345.21875,47881.40625,46856.9375,47680.92578,27951569547
2022-01-03,46458.11719,47510.72656,45835.96484,47343.54297,33071628362
2022-01-04,45897.57422,47406.54688,45752.46484,46458.85156,42494677905
2022-01-05,43569.00391,46929.04688,42798.22266,45899.35938,36851084859
2022-01-06,43160.92969,43748.71875,42645.53906,43565.51172,30208048289
2022-01-07,41557.90234,43153.57031,41077.44531,43153.57031,84196607520
2022-01-08,41733.94141,42228.94141,40672.27734,41561.46484,28066355845
2022-01-09,41911.60156,42663.94922,41338.16016,41734.72656,21294384372
2022-01-10,41821.26172,42199.48438,39796.57031,41910.23047,32104232331
2022-01-11,42735.85547,43001.15625,41407.75391,41819.50781,26327648900
2022-01-12,43949.10156,44135.36719,42528.98828,42742.17969,33499938689
2022-01-13,42591.57031,44278.42188,42447.04297,43946.74219,47691135082
2022-01-14,43099.69922,43346.6875,41982.61719,42598.87109,23577403399
2022-01-15,43177.39844,43724.67188,42669.03516,43101.89844,18371348298
2022-01-16,43113.87891,43436.80859,42691.02344,43172.03906,17902097845
2022-01-17,42250.55078,43179.39063,41680.32031,43118.12109,21690904261
2022-01-18,42375.63281,42534.40234,41392.21484,42250.07422,22417209227
2022-01-19,41744.32813,42478.30469,41242.91406,42374.03906,23091543258
2022-01-20,40680.41797,43413.02344,40672.82422,41744.02734,20382033940
2022-01-21,36457.31641,41060.52734,35791.42578,40699.60547,43011992031
2022-01-22,35030.25,36688.8125,34349.25,36471.58984,39714385405
2022-01-23,36276.80469,36433.3125,34784.96875,35047.35938,26017975951
2022-01-24,36654.32813,37247.51953,33184.05859,36275.73438,41856658597
2022-01-25,36954.00391,37444.57031,35779.42969,36654.80469,26428189594
2022-01-26,36852.12109,38825.41016,36374.90625,36950.51563,31324598034
2022-01-27,37138.23438,37148.32422,35629.28125,36841.87891,25041426629
2022-01-28,37784.33203,37952.87891,36211.10938,37128.44531,22238830523
2022-01-29,38138.17969,38576.26172,37406.47266,37780.71484,17194183075
2022-01-30,37917.60156,38266.33984,37437.71094,38151.91797,14643548444
2022-01-31,38483.125,38647.26172,36733.57422,37920.28125,20734730465
2022-02-01,38743.27344,39115.13281,38113.66406,38481.76563,20288500328
2022-02-02,36952.98438,38834.61719,36832.73047,38743.71484,19155189416
2022-02-03,37154.60156,37154.60156,36375.53906,36944.80469,18591534769
2022-02-04,41500.875,41527.78516,37093.62891,37149.26563,29412210792
2022-02-05,41441.16406,41847.16406,41038.09766,41501.48047,19652846215
2022-02-06,42412.43359,42500.78516,41244.90625,41441.12109,16142097334
2022-02-07,43840.28516,44401.86328,41748.15625,42406.78125,28641855926
2022-02-08,44118.44531,45293.86719,42807.83594,43854.65234,33079398868
2022-02-09,44338.79688,44727.80078,43232.96875,44096.70313,23245887300
2022-02-10,43565.11328,45661.17188,43402.80859,44347.80078,32142048537
2022-02-11,42407.9375,43810.83203,42114.53906,43571.12891,26954925781
